tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg,is_duplicate
GEN-0344,Gentoo,49.4,17.485,212.4,3177.0,Chick,FEMALE,Shortcut Point,Shortcut,2024-08-10,Underweight,PAPRI2024,UNKNOWN,2024-08-04,False
UNKNOWN,Adelie,38.75,18.03,187.2,3697.0,Adult,MALE,Cormorant East,Cormorant,2022-10-05,Healthy,PAPRI2022,yes,2022-09-25,False
GEN-0345,Gentoo,49.04,13.0,211.8,4793.0,Adult,MALE,Biscoe West,Biscoe,2020-01-31,Healthy,PAPRI2020,yes,2020-01-18,False
GEN-0346,Gentoo,48.11,13.0,217.2,4431.0,Adult,MALE,Cormorant East,Cormorant,2022-08-13,Healthy,PAPRI2022,yes,2022-08-01,False
ADE-0341,Adelie,41.94,19.57,189.5,3403.0,Adult,MALE,Torgersen North,Torgersen,2022-12-31,Healthy,PAPRI2022,yes,2022-12-29,False
CHN-0328,Chinstrap,45.16668133802817,19.51,199.315,4594.0,Adult,MALE,Dream South,Dream,2024-03-17,Overweight,PAPRI2024,no,1900-01-01,False
GEN-0347,Gentoo,54.13,16.37,220.4,4950.0,Adult,MALE,Biscoe West,Biscoe,2023-12-20,Healthy,PAPRI2023,yes,2023-12-16,False
GEN-0348,Gentoo,44.75,14.22,224.4,5670.203504606639,Adult,MALE,Dream South,Dream,2022-12-07,Healthy,UNKNOWN,no,1900-01-01,False
UNKNOWN,Adelie,40.41,17.02,183.4,2500.0,UNKNOWN,MALE,Dream South,Dream,1900-01-01,Underweight,PAPRI2022,yes,2022-11-17,True
UNKNOWN,Adelie,36.34,19.54,186.0,3296.0,Adult,MALE,Biscoe West,Biscoe,2023-07-10,Healthy,UNKNOWN,yes,2023-06-29,True
ADE-0343,Adelie,36.19,20.17,186.5,2629.0,Juvenile,MALE,Torgersen North,Torgersen,2019-11-27,Underweight,PAPRI2019,yes,2019-11-25,False
GEN-0349,Gentoo,46.53,14.36,214.5,5249.0,Adult,UNKNOWN,Torgersen North,Torgersen,2024-08-17,Healthy,PAPRI2024,yes,2024-08-08,False
ADE-0344,Adelie,39.79,19.66,198.4,3367.0,Adult,MALE,Shortcut Point,Shortcut,2022-07-23,Underweight,PAPRI2022,yes,2022-07-10,False
UNKNOWN,Chinstrap,48.49,21.0,180.3,3574.0,UNKNOWN,FEMALE,Biscoe West,Biscoe,2024-10-11,UNKNOWN,UNKNOWN,yes,2024-10-10,False
CHN-0329,Chinstrap,51.13,19.06,199.315,3275.0,Juvenile,MALE,Torgersen North,Torgersen,1900-01-01,Healthy,PAPRI2023,yes,2023-05-15,False
UNKNOWN,Gentoo,46.49,16.03,224.4,5184.0,Adult,MALE,Shortcut Point,Shortcut,1900-01-01,Overweight,UNKNOWN,no,1900-01-01,True
ADE-0345,Adelie,45.16668133802817,16.44,189.2,2550.097179801534,Chick,MALE,Dream South,Dream,2021-08-05,Critical,PAPRI2021,yes,2021-07-28,False
GEN-0350,Gentoo,45.95,17.35,200.4,2957.0,Chick,MALE,Dream South,UNKNOWN,1900-01-01,Underweight,PAPRI2022,no,1900-01-01,False
GEN-0351,Gentoo,51.18,13.01,219.4,3842.084374791102,Adult,MALE,Torgersen North,Torgersen,2021-01-10,Healthy,PAPRI2021,no,1900-01-01,False
GEN-0352,Gentoo,37.48,13.0,218.2,3752.0,Juvenile,MALE,Torgersen North,Torgersen,2023-11-10,Healthy,PAPRI2023,yes,2023-10-27,False
UNKNOWN,Adelie,45.16668133802817,16.57,184.8,2500.0,Chick,FEMALE,Dream South,Dream,2022-05-08,Underweight,PAPRI2022,yes,2022-05-08,False
CHN-0330,Chinstrap,44.92,19.25,208.5,2500.0,Chick,FEMALE,Cormorant East,Cormorant,2020-03-19,Underweight,PAPRI2020,yes,2020-03-10,False
UNKNOWN,Adelie,34.42,16.97,194.0,2847.0,Juvenile,FEMALE,Biscoe West,UNKNOWN,2024-07-29,UNKNOWN,PAPRI2024,UNKNOWN,2024-07-22,False
GEN-0353,Gentoo,47.28,13.85,223.1,4839.0,Adult,MALE,Torgersen North,Torgersen,2022-04-22,Healthy,PAPRI2022,yes,2022-04-16,False
GEN-0354,Gentoo,53.58,13.73,209.5,3842.084374791102,Chick,FEMALE,Torgersen North,Torgersen,2022-08-19,UNKNOWN,PAPRI2022,UNKNOWN,2022-08-15,False
GEN-0355,Gentoo,46.21,13.0,212.6,3900.0,Juvenile,MALE,Torgersen North,Torgersen,2021-06-24,Healthy,PAPRI2021,UNKNOWN,2021-06-12,False
ADE-0346,Adelie,38.71,17.62,199.0,4095.0,Juvenile,MALE,Dream South,Dream,2022-05-21,Healthy,PAPRI2022,yes,2022-05-09,False
CHN-0331,Chinstrap,48.84,16.93,199.315,3842.084374791102,Chick,MALE,Biscoe West,Biscoe,2021-09-01,Underweight,PAPRI2021,yes,2021-08-30,False
ADE-0347,Adelie,39.36,17.51,175.3,3697.0,Adult,FEMALE,Cormorant East,Cormorant,1900-01-01,Healthy,PAPRI2021,yes,2021-07-07,True
UNKNOWN,Chinstrap,51.62,18.92,205.2,2956.0,Juvenile,MALE,Shortcut Point,Shortcut,2021-07-25,Underweight,PAPRI2021,yes,2021-07-13,False
ADE-0348,Adelie,38.42,17.61,198.1,3249.0,Adult,MALE,UNKNOWN,Cormorant,2023-05-31,Underweight,PAPRI2023,yes,2023-05-20,False
UNKNOWN,Chinstrap,50.0,15.75,193.5,2646.0,Juvenile,MALE,Torgersen North,Torgersen,2024-06-04,Underweight,PAPRI2024,yes,2024-05-30,False
UNKNOWN,Gentoo,47.65,16.56,219.3,4526.0,Adult,FEMALE,Dream South,Biscoe,2022-11-27,Healthy,PAPRI2022,yes,2022-11-15,False
UNKNOWN,Chinstrap,41.48,16.26,180.9,3690.0,Juvenile,MALE,Torgersen North,Torgersen,2020-07-13,Healthy,PAPRI2020,yes,2020-07-13,True
UNKNOWN,Gentoo,46.73,14.73,213.3,4942.0,Adult,FEMALE,UNKNOWN,UNKNOWN,2019-11-18,Healthy,PAPRI2019,yes,2019-11-13,False
GEN-0357,Gentoo,57.64,15.6,216.8,4215.0,Juvenile,FEMALE,Biscoe West,Biscoe,2024-07-19,Healthy,PAPRI2024,yes,2024-07-17,False
UNKNOWN,Chinstrap,51.74,20.19,198.6,3625.0,Adult,MALE,Biscoe West,Biscoe,2020-01-03,Healthy,PAPRI2020,yes,2019-12-20,False
GEN-0358,Gentoo,48.69,15.0,211.9,3842.084374791102,Juvenile,MALE,Dream South,Dream,2021-11-07,UNKNOWN,PAPRI2021,yes,2021-11-03,False
GEN-0359,Gentoo,46.98,13.99,199.315,5852.0,Adult,MALE,Dream South,Dream,2024-09-07,Healthy,PAPRI2024,yes,2024-08-26,False
GEN-0360,Gentoo,50.48,15.11,216.2,3842.084374791102,Juvenile,FEMALE,Shortcut Point,Dream,2022-12-19,Underweight,UNKNOWN,yes,2022-12-16,False
UNKNOWN,Chinstrap,46.69,19.01,199.315,3806.0,Adult,UNKNOWN,Biscoe West,Biscoe,2023-08-13,UNKNOWN,PAPRI2023,yes,2023-08-02,False
GEN-0361,Gentoo,46.37,14.74,218.4,3348.0,Adult,FEMALE,Biscoe West,Biscoe,2023-12-09,Underweight,PAPRI2023,yes,2023-12-02,False
ADE-0349,Adelie,45.16668133802817,16.97,197.1,3901.0,Adult,MALE,Dream South,Dream,2023-09-11,Healthy,PAPRI2023,yes,2023-08-28,False
UNKNOWN,Adelie,35.25,18.99,199.315,3371.0,Adult,FEMALE,Torgersen North,UNKNOWN,2024-03-22,Sick,PAPRI2024,yes,2024-03-14,False
UNKNOWN,Chinstrap,49.16,16.04,200.5,3543.0,Adult,FEMALE,Torgersen North,Torgersen,2024-03-06,Healthy,PAPRI2024,yes,2024-03-01,False
GEN-0362,Gentoo,50.81,15.39,207.4,3250.0,Chick,MALE,Torgersen North,Torgersen,2022-09-24,UNKNOWN,PAPRI2022,yes,2022-09-11,False
UNKNOWN,UNKNOWN,40.72,16.95,188.5,4143.0,Adult,MALE,Biscoe West,Biscoe,1900-01-01,Overweight,PAPRI2020,yes,2020-10-19,True
CHN-0335,Chinstrap,45.18,17.92,206.0,3115.0,Adult,MALE,Dream South,Dream,1900-01-01,Underweight,PAPRI2020,no,1900-01-01,False
UNKNOWN,Gentoo,47.54,13.1,217.6,4131.684243379516,Adult,MALE,UNKNOWN,Dream,2024-05-06,Healthy,PAPRI2024,yes,2024-04-30,True
GEN-0363,UNKNOWN,50.34,14.52,205.8,3842.084374791102,Adult,UNKNOWN,Torgersen North,Dream,2021-01-04,Healthy,PAPRI2021,yes,2020-12-22,False
UNKNOWN,Adelie,36.44,16.13,176.7,3346.0,Adult,MALE,Biscoe West,Biscoe,2023-05-31,Critical,PAPRI2024,yes,2023-05-22,False
CHN-0336,Chinstrap,53.82,15.36,201.3,3431.0,Adult,MALE,Cormorant East,Cormorant,2020-10-21,UNKNOWN,PAPRI2020,yes,2020-10-19,False
ADE-0350,Adelie,40.34,19.34,194.5,4345.75,Adult,MALE,Torgersen North,Torgersen,2024-02-13,Healthy,PAPRI2024,yes,2024-02-12,False
UNKNOWN,Chinstrap,45.4,17.73,196.0,3687.0,Adult,MALE,Cormorant East,Cormorant,2020-11-17,Critical,UNKNOWN,yes,2020-11-13,True
ADE-0351,Adelie,35.21,20.98,187.3,3266.0,Juvenile,MALE,Shortcut Point,Shortcut,2024-09-01,Underweight,PAPRI2024,yes,2024-08-19,False
CHN-0338,Chinstrap,48.09,13.0,191.1,2783.29975820878,Adult,MALE,Torgersen North,Torgersen,2020-12-01,UNKNOWN,PAPRI2020,yes,2020-11-25,False
ADE-0352,Adelie,41.33,19.54,201.7,3605.0,Adult,MALE,Torgersen North,UNKNOWN,2020-04-08,Healthy,PAPRI2020,yes,2020-03-30,False
UNKNOWN,Gentoo,46.0,15.14,215.6,3740.0,Juvenile,FEMALE,Dream South,Dream,2023-11-25,Sick,PAPRI2023,UNKNOWN,2023-11-20,False
CHN-0339,Chinstrap,43.52,21.0,200.9,3842.084374791102,Adult,MALE,Torgersen North,Torgersen,2021-10-06,Healthy,PAPRI2021,yes,2021-09-29,False
UNKNOWN,Adelie,41.59,16.29,192.9,4153.0,Adult,FEMALE,Torgersen North,Torgersen,2021-09-26,Healthy,UNKNOWN,yes,2021-09-25,False
CHN-0340,Chinstrap,52.15,19.54,194.6,4069.0,Adult,UNKNOWN,Shortcut Point,UNKNOWN,2023-05-25,Overweight,PAPRI2022,yes,2023-05-18,False
ADE-0354,Adelie,45.16668133802817,17.485,185.3,2749.0,Juvenile,MALE,Shortcut Point,UNKNOWN,2021-07-24,Critical,UNKNOWN,UNKNOWN,2021-07-24,False
ADE-0355,Adelie,45.16668133802817,18.6,193.8,2783.0,Juvenile,MALE,Dream South,UNKNOWN,1900-01-01,Underweight,PAPRI2020,yes,2020-01-23,True
UNKNOWN,Gentoo,45.16668133802817,16.21,215.2,3842.084374791102,Adult,MALE,Torgersen North,Torgersen,2022-02-05,Healthy,PAPRI2022,yes,2022-02-03,False
GEN-0364,Gentoo,54.1,13.0,207.7,5806.0,Adult,MALE,Cormorant East,Cormorant,1900-01-01,Overweight,PAPRI2024,yes,2024-02-23,False
CHN-0341,Chinstrap,50.03,18.77,206.8,6468.1111844496,Adult,FEMALE,UNKNOWN,Biscoe,2019-11-28,UNKNOWN,PAPRI2019,yes,2019-11-14,False
UNKNOWN,Chinstrap,48.84,16.13,193.6,4190.428851229912,Adult,MALE,Torgersen North,Torgersen,2020-01-04,Healthy,PAPRI2020,yes,2019-12-24,False
GEN-0365,UNKNOWN,57.44,15.42,218.3,4407.0,Juvenile,MALE,Torgersen North,Torgersen,2020-04-06,Healthy,PAPRI2020,yes,2020-03-30,False
UNKNOWN,Chinstrap,45.16668133802817,17.485,200.5,4303.0,Adult,MALE,UNKNOWN,Shortcut,2020-07-02,Overweight,PAPRI2020,yes,2020-07-02,True
UNKNOWN,Chinstrap,51.21,17.485,196.2,3611.0,Adult,FEMALE,Dream South,Dream,2023-06-06,UNKNOWN,PAPRI2023,yes,2023-05-27,False
GEN-0366,Gentoo,45.16668133802817,15.64,221.8,5653.0,Adult,MALE,Torgersen North,Torgersen,2022-12-13,Healthy,PAPRI2022,yes,2022-12-11,False
ADE-0356,Adelie,35.0,16.45,198.5,2500.0,Chick,FEMALE,Torgersen North,Torgersen,2021-05-01,Underweight,PAPRI2021,yes,2021-04-28,False
CHN-0342,Chinstrap,48.71,16.23,195.1,3958.0,Adult,FEMALE,Torgersen North,Torgersen,2023-06-30,Healthy,PAPRI2023,yes,2023-06-16,False
UNKNOWN,Chinstrap,51.09,20.37,199.315,3431.2785854050003,Juvenile,MALE,Cormorant East,Cormorant,2022-12-30,UNKNOWN,PAPRI2022,yes,2022-12-19,False
CHN-0343,Chinstrap,51.51,17.04,198.4,3056.33,Adult,MALE,UNKNOWN,Biscoe,2019-10-30,Healthy,PAPRI2019,no,1900-01-01,False
ADE-0357,Adelie,45.16668133802817,18.6,188.5,3418.0,Adult,MALE,Torgersen North,Torgersen,2022-06-17,Healthy,PAPRI2022,yes,2022-06-04,False
UNKNOWN,Gentoo,60.0,13.0,230.0,4772.0,Adult,FEMALE,Dream South,Dream,2022-10-22,Healthy,UNKNOWN,no,1900-01-01,False
UNKNOWN,Gentoo,47.82,17.485,216.7,5451.0,Adult,MALE,Shortcut Point,Shortcut,2021-03-06,Overweight,PAPRI2021,yes,2021-02-22,False
GEN-0367,Gentoo,41.77,15.63,218.2,2954.0,Chick,MALE,Dream South,Dream,1900-01-01,Underweight,PAPRI2024,yes,2024-01-06,False
CHN-0344,Chinstrap,44.28,18.62,197.0,2500.0,Adult,MALE,Biscoe West,Biscoe,2022-04-24,Underweight,PAPRI2022,yes,2022-04-13,False
CHN-0345,Chinstrap,58.4,16.38,205.9,3609.0,UNKNOWN,MALE,Torgersen North,Torgersen,2024-08-10,Healthy,PAPRI2024,yes,2024-07-28,False
GEN-0368,Gentoo,52.42,13.0,220.5,5175.0,Adult,MALE,Biscoe West,Torgersen,2020-11-10,Healthy,PAPRI2020,yes,2020-11-01,False
UNKNOWN,Adelie,40.75,18.88,186.6,3658.0,Adult,FEMALE,Biscoe West,Biscoe,1900-01-01,Healthy,PAPRI2022,yes,2022-10-01,True
UNKNOWN,Adelie,37.59,17.42,193.9,3323.0,Juvenile,MALE,Dream South,Dream,2024-06-22,Healthy,UNKNOWN,yes,2024-06-14,False
UNKNOWN,Gentoo,48.38,14.15,222.6,3842.084374791102,Juvenile,FEMALE,Dream South,Dream,1900-01-01,Healthy,PAPRI2021,yes,2021-05-24,True
UNKNOWN,Chinstrap,48.61,18.15,197.3,2666.0,Juvenile,MALE,Dream South,Dream,2019-10-01,Underweight,PAPRI2019,no,1900-01-01,False
CHN-0346,Chinstrap,52.38,17.485,189.0,4402.0,Adult,MALE,Torgersen North,Torgersen,2020-02-14,Underweight,PAPRI2020,no,1900-01-01,False
ADE-0358,Adelie,32.0,17.86,189.6,3842.084374791102,Adult,MALE,Cormorant East,Cormorant,2021-02-08,Healthy,PAPRI2021,yes,2021-02-02,False
CHN-0347,UNKNOWN,49.72,20.09,200.5,3729.0,Juvenile,MALE,Biscoe West,Shortcut,2021-04-18,Healthy,PAPRI2021,yes,2021-04-07,False
GEN-0370,Gentoo,45.55,14.41,229.0,5121.0,Chick,MALE,Biscoe West,UNKNOWN,2023-07-08,Healthy,PAPRI2023,no,1900-01-01,False
UNKNOWN,Adelie,35.39,19.85,184.7,3345.0,UNKNOWN,MALE,Dream South,UNKNOWN,2023-02-07,Healthy,UNKNOWN,yes,2023-02-03,True
UNKNOWN,Adelie,32.0,19.22,203.4,3557.0,Adult,FEMALE,Dream South,Dream,2024-08-27,Healthy,PAPRI2024,yes,2024-08-21,False
UNKNOWN,Chinstrap,46.53,17.68,204.9,3446.0,Adult,MALE,Torgersen North,Torgersen,2024-08-29,Healthy,PAPRI2024,yes,2024-08-22,False
UNKNOWN,Chinstrap,44.99,19.66,206.7,3447.0,Juvenile,MALE,Torgersen North,UNKNOWN,2023-02-17,Healthy,PAPRI2023,yes,2023-02-14,False
UNKNOWN,Gentoo,46.03,18.38,227.3,5468.0,Adult,MALE,Torgersen North,Dream,2023-04-29,Healthy,PAPRI2023,yes,2023-04-16,True
UNKNOWN,Gentoo,45.75,15.28,188.7,4904.0,Adult,MALE,Biscoe West,Biscoe,2021-08-04,Healthy,PAPRI2021,UNKNOWN,2021-07-30,False
UNKNOWN,Adelie,45.16668133802817,20.35,179.5,3842.084374791102,Adult,FEMALE,UNKNOWN,Torgersen,2020-12-27,Healthy,PAPRI2020,no,1900-01-01,False
UNKNOWN,Gentoo,48.0,16.07,209.37,4595.0,Adult,MALE,Dream South,Dream,2023-02-24,Healthy,PAPRI2023,yes,2023-02-18,False
ADE-0359,Adelie,38.24,20.38,187.8,3097.0,Adult,MALE,Biscoe West,Biscoe,2020-04-19,Underweight,UNKNOWN,yes,2020-04-07,False
UNKNOWN,Adelie,45.16668133802817,17.67,180.3,3362.0,Adult,MALE,Dream South,Dream,2022-02-10,Healthy,UNKNOWN,yes,2022-02-10,True
CHN-0348,Chinstrap,47.07,20.54,199.315,4116.0,Adult,MALE,Biscoe West,Biscoe,2021-12-25,Overweight,PAPRI2021,yes,2021-12-13,False
CHN-0349,Chinstrap,49.91,19.4,194.5,2500.0,Chick,MALE,Biscoe West,Biscoe,2019-11-19,UNKNOWN,PAPRI2019,yes,2019-11-15,False
UNKNOWN,Chinstrap,47.58,18.12,190.8,3522.0,Adult,MALE,Cormorant East,Cormorant,2021-03-03,Underweight,PAPRI2021,yes,2021-02-26,False
ADE-0360,Adelie,36.94,19.1,198.5,3849.0,Adult,FEMALE,Torgersen North,Torgersen,2024-01-22,Healthy,PAPRI2024,yes,2024-01-10,False
UNKNOWN,Gentoo,48.4,15.69,221.6,3842.084374791102,Adult,MALE,Biscoe West,Biscoe,2024-02-16,Healthy,PAPRI2024,yes,2024-02-03,False
ADE-0361,Adelie,36.35,18.61,199.315,2844.1166969207743,Chick,MALE,Dream South,UNKNOWN,2024-06-08,Healthy,PAPRI2024,yes,2024-06-04,False
ADE-0362,Adelie,35.2,19.29,195.9,2500.0,Chick,FEMALE,Shortcut Point,Shortcut,2023-05-02,Underweight,PAPRI2023,yes,2023-04-28,False
GEN-0371,Gentoo,40.84,17.7,226.0,4642.0,Adult,FEMALE,Dream South,Dream,2023-12-24,Healthy,UNKNOWN,yes,2023-12-24,False
UNKNOWN,Adelie,33.23,17.12,190.6,3508.1041370565777,Adult,MALE,Torgersen North,Torgersen,2023-05-08,Healthy,UNKNOWN,yes,2023-04-30,False
UNKNOWN,Adelie,39.91,15.1,197.3,4139.0,Adult,MALE,UNKNOWN,Dream,2023-09-27,Healthy,UNKNOWN,yes,2023-09-21,False
UNKNOWN,Chinstrap,50.48,20.35,190.0,3193.6086370223275,Adult,MALE,Torgersen North,Torgersen,2024-11-29,Healthy,PAPRI2024,yes,2024-11-18,True
CHN-0350,Chinstrap,53.26,19.46,195.7,4610.0,Adult,MALE,Biscoe West,Biscoe,1900-01-01,Overweight,PAPRI2022,yes,2022-03-23,False
UNKNOWN,Gentoo,52.01,15.74,206.7,3028.0,Chick,MALE,Shortcut Point,Shortcut,2021-02-14,Underweight,PAPRI2021,yes,2021-02-02,True
UNKNOWN,Adelie,37.29,17.71,196.7,2869.0,Juvenile,MALE,Torgersen North,Torgersen,2024-07-22,Underweight,PAPRI2024,UNKNOWN,2024-07-16,True
UNKNOWN,Gentoo,51.52,13.0,211.3,5056.0,Adult,FEMALE,UNKNOWN,Biscoe,2023-04-07,Healthy,PAPRI2023,yes,2023-04-01,False
UNKNOWN,Gentoo,47.74,15.19,211.1,5025.0,Adult,FEMALE,Torgersen North,Torgersen,2022-03-02,Healthy,PAPRI2022,yes,2022-02-16,False
UNKNOWN,Adelie,33.37,18.6,186.6,3480.0,Adult,MALE,Dream South,Shortcut,1900-01-01,Healthy,PAPRI2022,yes,2020-06-21,True
UNKNOWN,Adelie,38.6,21.0,191.5,3275.0,Adult,FEMALE,Cormorant East,Cormorant,2022-10-01,Underweight,PAPRI2022,yes,2022-09-22,False
ADE-0363,Adelie,40.04,17.96,187.6,3756.0,Adult,MALE,Biscoe West,Biscoe,2022-11-08,Healthy,PAPRI2022,yes,2022-11-04,False
GEN-0373,Gentoo,51.13,14.77,226.8,5095.0,Adult,FEMALE,Cormorant East,Cormorant,1900-01-01,Healthy,PAPRI2020,no,1900-01-01,True
CHN-0351,Chinstrap,50.81,15.63,192.1,2500.0,Chick,MALE,Biscoe West,Cormorant,2020-02-08,Underweight,PAPRI2022,yes,2020-01-28,False
CHN-0352,Chinstrap,49.88,17.16,194.07,4365.0,Adult,MALE,Biscoe West,Biscoe,2023-10-01,Overweight,PAPRI2023,UNKNOWN,2023-09-19,False
UNKNOWN,Adelie,40.96,18.31,200.7,2505.0,Juvenile,FEMALE,Shortcut Point,Shortcut,2021-08-07,Underweight,PAPRI2021,yes,2021-07-30,False
UNKNOWN,Chinstrap,49.14,17.485,193.8,4030.0,Adult,MALE,Torgersen North,Torgersen,2021-07-06,Healthy,PAPRI2021,no,1900-01-01,False
GEN-0374,Gentoo,45.1,13.66,208.4,5127.0,Adult,MALE,Cormorant East,Biscoe,2020-02-23,Healthy,PAPRI2020,yes,2020-02-12,False
UNKNOWN,Adelie,44.53,19.87,199.315,2824.0,Juvenile,MALE,UNKNOWN,Biscoe,1900-01-01,Underweight,PAPRI2024,UNKNOWN,1900-01-01,True
UNKNOWN,Gentoo,46.84,13.59,216.8,4342.0,Adult,MALE,Shortcut Point,Shortcut,2022-01-04,Underweight,PAPRI2022,yes,2021-12-29,False
CHN-0353,Chinstrap,45.03,18.6,184.6,3727.0,Chick,MALE,Dream South,Dream,2020-10-09,Healthy,PAPRI2020,UNKNOWN,2020-09-28,False
UNKNOWN,UNKNOWN,55.15,16.73,199.315,3520.25,Adult,FEMALE,Cormorant East,Biscoe,2020-11-14,Overweight,PAPRI2020,yes,2020-11-04,False
ADE-0364,Adelie,34.61,17.485,189.5,4376.0,Adult,MALE,Dream South,UNKNOWN,2019-11-11,Overweight,PAPRI2019,yes,2019-11-03,False
ADE-0365,Adelie,38.64,21.0,192.2,2599.09,Chick,MALE,Biscoe West,Biscoe,2019-10-10,Underweight,PAPRI2019,yes,2019-10-10,False
GEN-0375,Gentoo,50.36,15.75,213.2,4717.0,Adult,MALE,Biscoe West,Dream,2024-08-01,Healthy,PAPRI2020,yes,2020-10-13,False
ADE-0366,Adelie,37.37,17.06,184.1,2500.0,Chick,MALE,Shortcut Point,Shortcut,1900-01-01,Underweight,PAPRI2020,yes,2020-07-29,False
UNKNOWN,Chinstrap,48.27,19.25,196.6,3788.0,Adult,MALE,Biscoe West,Biscoe,2024-04-24,Healthy,PAPRI2024,no,1900-01-01,True
GEN-0376,Gentoo,45.16,14.39,222.2,4807.0,UNKNOWN,FEMALE,Cormorant East,Cormorant,1900-01-01,Healthy,PAPRI2024,yes,2024-12-25,True
UNKNOWN,Gentoo,42.99,15.99,211.7,5288.0,Chick,MALE,Dream South,UNKNOWN,1900-01-01,Healthy,PAPRI2023,yes,2023-02-23,True
UNKNOWN,Gentoo,45.16668133802817,14.46,213.4,5488.0,Adult,MALE,Dream South,Dream,2023-07-01,Healthy,PAPRI2021,yes,2023-06-26,False
UNKNOWN,Adelie,33.2,18.63,193.99,3839.0,Adult,FEMALE,Torgersen North,Shortcut,2019-12-25,Healthy,PAPRI2019,yes,2019-12-11,False
UNKNOWN,Chinstrap,53.55,19.18,202.8,3543.0,Adult,MALE,Cormorant East,Cormorant,2024-06-14,Underweight,PAPRI2024,yes,2024-06-13,False
GEN-0378,Gentoo,37.78,13.0,205.1,4893.0,Adult,MALE,Biscoe West,Biscoe,2023-09-08,Healthy,PAPRI2023,UNKNOWN,2023-08-31,False
GEN-0379,Gentoo,49.48,14.62,199.315,5177.0,Adult,MALE,Torgersen North,Torgersen,2021-05-22,Healthy,PAPRI2021,yes,2021-05-16,False
CHN-0355,Chinstrap,52.61,20.36,199.0,2500.0,Chick,FEMALE,Torgersen North,Torgersen,2023-03-02,Underweight,PAPRI2023,yes,2023-02-18,False
CHN-0356,Chinstrap,48.68,17.57,184.7,3422.0,Adult,MALE,Cormorant East,UNKNOWN,2019-12-25,Underweight,PAPRI2019,yes,2019-12-11,False
GEN-0380,Gentoo,44.03,13.0,199.315,5061.0,Adult,FEMALE,Biscoe West,Biscoe,2023-11-22,Sick,PAPRI2023,yes,2023-11-18,False
UNKNOWN,Chinstrap,45.16668133802817,20.2,199.315,3065.0,Adult,FEMALE,Torgersen North,Torgersen,2023-11-21,Underweight,PAPRI2023,yes,2023-11-13,True
UNKNOWN,Chinstrap,45.87,18.24,188.9,2500.0,Chick,FEMALE,Biscoe West,Biscoe,2020-10-15,Underweight,PAPRI2020,yes,2020-10-14,False
GEN-0381,Gentoo,44.34,17.23,223.33,3958.0,Juvenile,MALE,Torgersen North,Torgersen,2019-11-01,Overweight,PAPRI2019,no,1900-01-01,False
UNKNOWN,Adelie,41.88,16.98,188.8,3842.084374791102,Chick,FEMALE,UNKNOWN,Shortcut,2020-09-27,Underweight,PAPRI2024,no,1900-01-01,False
UNKNOWN,Chinstrap,49.13,18.16,183.3,3842.084374791102,Juvenile,FEMALE,Torgersen North,Torgersen,2024-09-10,Healthy,PAPRI2024,yes,2024-08-30,False
UNKNOWN,Gentoo,44.77,15.52,207.3,3869.89119374144,Adult,MALE,Dream South,Torgersen,2024-11-14,Healthy,UNKNOWN,no,1900-01-01,False
CHN-0357,Chinstrap,48.12,16.13,199.315,3034.0,Adult,FEMALE,Dream South,Dream,2021-03-03,Underweight,PAPRI2021,UNKNOWN,1900-01-01,False
ADE-0367,Adelie,40.49,20.9,191.7,3532.0,Adult,MALE,Biscoe West,Biscoe,2020-12-30,Healthy,PAPRI2021,yes,2020-12-28,False
UNKNOWN,Chinstrap,46.53,19.76,183.3,3209.0,Adult,FEMALE,Torgersen North,Torgersen,1900-01-01,UNKNOWN,PAPRI2023,no,1900-01-01,True
UNKNOWN,Gentoo,48.05,13.56,219.6,5196.16,Adult,MALE,Torgersen North,Torgersen,2021-12-17,Healthy,PAPRI2021,no,1900-01-01,True
GEN-0382,Gentoo,45.97,17.485,189.81,4252.0,Juvenile,MALE,Cormorant East,Cormorant,2019-12-13,Underweight,PAPRI2019,yes,2019-12-10,False
ADE-0368,Adelie,43.51,19.48,185.1,2933.0,Juvenile,MALE,Cormorant East,UNKNOWN,2024-04-08,Overweight,UNKNOWN,yes,2024-04-01,False
GEN-0383,Gentoo,45.08,14.5,222.3,5489.04,Adult,MALE,UNKNOWN,Torgersen,2024-01-21,Healthy,PAPRI2024,no,1900-01-01,False
ADE-0369,Adelie,37.53,20.08,200.4,4158.0,Adult,MALE,Shortcut Point,Shortcut,2024-11-30,Overweight,UNKNOWN,yes,2024-11-16,False
GEN-0384,Gentoo,45.73,17.485,217.6,4997.0,Adult,MALE,Torgersen North,Torgersen,2022-08-01,UNKNOWN,PAPRI2022,yes,2022-07-27,False
GEN-0385,Gentoo,47.66,13.21,220.3,3309.0,Chick,MALE,Biscoe West,Biscoe,1900-01-01,Underweight,PAPRI2023,yes,2023-02-12,True
GEN-0386,Gentoo,45.16668133802817,15.83,199.315,2938.0,Chick,MALE,Shortcut Point,Shortcut,2022-01-17,Underweight,PAPRI2022,no,1900-01-01,False
ADE-0370,Adelie,39.09,19.9,194.2,4539.0,Adult,MALE,Biscoe West,Biscoe,2023-08-02,Overweight,PAPRI2023,yes,2023-07-24,False
